Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Karuna Iyin,P. Susheela,Raksha Raksha Jagan Matha - P.Susheela,Various Artists,06-04-2001,2001,1,12,243146,243.146,4.052433333,FALSE,15,"classic tollywood,filmi",0.485,0.435,9,-11.946,1,0.0365,0.851,4.76E-05,0.165,0.642,94.077,4,Tamil
Arulmigum Thillaiyile,P. Susheela,Amman Isai Malar - Devi Navarathri,Various Artists,01-02-1962,1962,1,4,264786,264.786,4.4131,FALSE,3,"classic tollywood,filmi",0.581,0.736,1,-4.658,0,0.179,0.779,1.78E-06,0.109,0.841,90.309,4,Tamil
Thaamaraipoovil,P. Susheela,Raksha Raksha Jagan Matha - P.Susheela,Various Artists,06-04-2001,2001,1,8,208248,208.248,3.4708,FALSE,18,"classic tollywood,filmi",0.319,0.715,5,-6.294,1,0.0365,0.749,0.000243,0.234,0.663,84.225,4,Tamil
Kondalmudi Alankariththu,P. Susheela,Raksha Raksha Jagan Matha - P.Susheela,Various Artists,06-04-2001,2001,1,10,185866,185.866,3.097766667,FALSE,10,"classic tollywood,filmi",0.507,0.365,9,-12.411,1,0.0521,0.968,0.000102,0.432,0.765,115.602,5,Tamil
Mangala Roopini,P. Susheela,Divine Collections Amman Dharisanam,Various Artists,30-06-2009,2009,1,21,276866,276.866,4.614433333,FALSE,11,"classic tollywood,filmi",0.58,0.523,0,-4.411,0,0.0418,0.814,0,0.224,0.909,91.638,4,Tamil
Hara Hara Sivanin,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-10-2000,2000,1,8,381236,381.236,6.353933333,FALSE,27,filmi,0.609,0.569,4,-8.618,1,0.0605,0.484,0,0.183,0.739,87.686,4,Tamil
"Govinda Hari Govinda - From ""Ghibran's Spiritual Series""","Ghibran, Srisha Vijayasekar, Gold Devaraj","Govinda Hari Govinda (From ""Ghibran's Spiritual Series"")","Ghibran, Srisha Vijayasekar, Gold Devaraj",25-09-2020,2020,1,1,1194285,1194.285,19.90475,FALSE,26,"desi hip hop,tamil pop",0.717,0.868,7,-4.476,1,0.0804,0.555,0,0.0978,0.36,83.986,4,Tamil
Nilavin Oli,Tirusuli Aiyanar Urumi Melam,Ayyappa Swamy,Tirusuli Aiyanar Urumi Melam,05-11-2007,2007,1,2,215986,215.986,3.599766667,FALSE,26,tamil devotional,0.544,0.712,1,-7.893,1,0.0454,0.129,0.117,0.174,0.704,125.412,4,Tamil
Vellai Malar,"Deva, Swarnalatha",Kottai Mariyamman,Deva,25-07-2020,2020,1,1,297041,297.041,4.950683333,FALSE,26,"filmi,tamil pop,filmi,tamil pop",0.423,0.972,2,-7.498,1,0.187,0.0384,0.702,0.395,0.43,157.189,4,Tamil
Hara Hara Sivanin - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,S. P. Balasubrahmanyam,01-01-2000,2000,1,8,384120,384.12,6.402,FALSE,21,filmi,0.476,0.534,0,-9.299,1,0.0713,0.736,1.14E-06,0.179,0.74,83.005,4,Tamil
Aadi Velli,K. S. Chithra,Amman Arul,K. S. Chithra,10-01-2019,2019,1,5,366013,366.013,6.100216667,FALSE,23,filmi,0.527,0.482,9,-13.067,0,0.125,0.74,9.01E-06,0.0567,0.895,154.188,3,Tamil
Amman Kavacham,Priyadharshini,Amman Kavasam & Suprabatham,Priyadharshini,28-11-2005,2005,1,1,1231783,1231.783,20.52971667,FALSE,25,Unknown,0.708,0.66,5,-7.277,1,0.0413,0.68,0,0.0924,0.938,116.748,4,Tamil
Ayappan Padipaatu,Veeramani Raju,Kallum Mullum,Pavan,01-04-2016,2016,1,11,323213,323.213,5.386883333,FALSE,33,tamil devotional,0.509,0.726,2,-4.661,1,0.167,0.368,0,0.274,0.905,159.967,4,Tamil
Jai Ganesha - Language: Tamil; Genre: Ganesha,Veeramanidaasan,Vinayagar Thiruvilayadal,Various Artists,01-01-2004,2004,1,9,315613,315.613,5.260216667,FALSE,29,"filmi,tamil devotional",0.486,0.606,4,-8.085,1,0.145,0.756,0,0.391,0.955,170.732,3,Tamil
Bakyamthan Lakshmi Varumama,Nithyasri,Sri Mahalakshmiye Varuga,Nithyasri,15-01-2012,2012,1,1,305693,305.693,5.094883333,FALSE,27,Unknown,0.581,0.614,5,-5.657,1,0.0306,0.482,0,0.519,0.72,155.959,4,Tamil
Varamula Yicheti,A. Ramadevi,Ganapayya Vaibhavam,Various Artists,30-06-2008,2008,1,8,374020,374.02,6.233666667,FALSE,25,telugu devotional,0.666,0.718,8,-4.249,0,0.0411,0.59,0,0.324,0.858,146.846,3,Tamil
Sri Durga Roga Nivarana Ashtakam - Language: Tamil,P. Susheela,"Durga Devi Saranam, Vol. 1",P. Susheela,01-10-1996,1996,1,1,422920,422.92,7.048666667,FALSE,14,"classic tollywood,filmi",0.65,0.409,7,-8.431,0,0.0332,0.938,0,0.33,0.6,117.428,4,Tamil
Sri Ayyappan Kavacham - Language: Tamil; Genre: Ayyappan,Krishnaraj,Ayyappan Kavacham,Krishnaraj,01-01-1997,1997,1,1,1377720,1377.72,22.962,FALSE,24,"filmi,tamil pop",0.705,0.567,5,-9.648,1,0.0334,0.432,0,0.284,0.847,121.297,4,Tamil
Ganesha Pancharathnam,"Nithyasree Mahadevan, Rahul",Ganesha Pancharathnam - Single,"Nithyasree Mahadevan, Rahul",08-01-2010,2010,1,1,309472,309.472,5.157866667,FALSE,28,"carnatic,carnatic vocal,filmi,indian classical,tollywood",0.73,0.442,0,-5.147,1,0.0546,0.873,0,0.305,0.748,128.927,3,Tamil
Maari Amma Kovilukku - Language: Tamil; Genre: Amman,L. R. Eswari,Karpoora Naayagiyae Maariammaa,L. R. Eswari,01-01-1989,1989,1,9,264733,264.733,4.412216667,FALSE,29,"classic kollywood,filmi",0.61,0.697,2,-5.247,1,0.0627,0.449,0.000543,0.0569,0.965,105.562,3,Tamil
Amman Poo Paatu,Priyadharshini,Amman Kavasam & Suprabatham,Priyadharshini,28-11-2005,2005,1,2,202053,202.053,3.36755,FALSE,17,Unknown,0.732,0.424,5,-6.091,1,0.0398,0.557,0,0.443,0.857,113.697,4,Tamil
Ayya Ayyappa,Srihari,Ayya Ayyappa,Srihari,24-10-2005,2005,1,3,362003,362.003,6.033383333,FALSE,39,tamil devotional,0.74,0.733,9,-6.947,0,0.0821,0.145,0,0.303,0.895,101.267,3,Tamil
Sri Shyamala Dandakam,Mambalam Sisters Vijayalakshmi & Chitra,Sri Lalitha Sahasranamam Sri Shyamala Dandakam Sri Lalitha Ashothara Namavali,Mambalam Sisters Vijayalakshmi & Chitra,01-05-2002,2002,1,2,953626,953.626,15.89376667,FALSE,9,Unknown,0.505,0.217,7,-11.661,1,0.0931,0.815,0,0.296,0.477,177.284,3,Tamil
Kanakadhara Stothram,"Mambalam Sisters, Gopika Poornima","Sri Lalitha Sahasranamam, Kanakadhara Stothram, Shyamala Dandakam","Mambalam Sisters, Gopika Poornima",01-05-2004,2004,1,2,726533,726.533,12.10888333,FALSE,28,"carnatic,carnatic vocal,indian classical,tamil devotional,tollywood",0.502,0.208,2,-13.263,1,0.0955,0.848,0,0.0816,0.521,175.908,4,Tamil
Kanakadhara Stotra,"Rita Thyagarajan, Om Voices",Devi Maha Stotras,"Rita Thyagarajan, Om Voices, Harini",31-10-2018,2018,1,7,785122,785.122,13.08536667,FALSE,20,mantra,0.467,0.469,9,-9.349,0,0.0331,0.853,1.14E-06,0.0932,0.443,139.522,4,Tamil
Siva Siva Om,T. Jeeva,Arul Anandamarul Anandam,T. Jeeva,2014,2014,1,5,403955,403.955,6.732583333,FALSE,13,Unknown,0.661,0.56,0,-10.033,1,0.0554,0.281,0,0.748,0.789,90.044,4,Tamil
Murugan Endra Suruvan,Sirkazhi Govindarajan,Tamil Hindu Devotional Songs,Sirkazhi Govindarajan,30-09-2020,2020,1,5,253934,253.934,4.232233333,FALSE,18,"carnatic vocal,filmi,indian classical,tamil devotional",0.629,0.485,8,-7.297,1,0.072,0.872,0,0.422,0.73,129.232,3,Tamil
Ullam Uruguthaiyaa,T. M. Soundararajan,Karpanai Endralum,T. M. Soundararajan,22-06-2019,2019,1,3,398720,398.72,6.645333333,FALSE,25,"classic kollywood,filmi",0.516,0.296,9,-9.938,0,0.0462,0.594,6.94E-06,0.325,0.71,81.176,3,Tamil
Ganapathi Ganapathi,Ratnamala Prakash,Ganapathi Sankashta Stuthi,Na,01-01-2003,2003,1,2,311451,311.451,5.19085,FALSE,18,kannada bhava geethe,0.698,0.691,2,-4.243,1,0.0312,0.77,0,0.321,0.529,114.831,1,Tamil
Sri Mahalakshmi Suprabatham,Dr. R. Thiagarajan,Sri Mahalakshmi Sahasranamam,Prof. Thiagarajan,28-09-2006,2006,1,2,417160,417.16,6.952666667,FALSE,24,mantra,0.598,0.399,0,-9.545,1,0.196,0.802,0,0.267,0.847,117.36,4,Tamil
Tripura Sundara Stotram,Mambalam Sisters,Kanakadhara Stotram - Lalitha Pancharathnam - Stotrams And Ashtakams,Mambalam Sisters,01-09-2009,2009,1,14,306834,306.834,5.1139,FALSE,14,"carnatic,carnatic vocal,indian classical,tamil devotional",0.656,0.47,2,-8.665,0,0.0301,0.374,0,0.355,0.767,139.993,4,Tamil
Ayyappa Namaskara Shlokam,"Madhu Balakrishnan, Manu",Swamy Ayyappa Sahasranamavali 108 Namavali Harivarasanam,"Madhu Balakrishnan, Manu",10-09-2010,2010,1,3,188395,188.395,3.139916667,FALSE,40,"filmi,mollywood,tamil pop,dutch hip hop",0.571,0.464,5,-10.558,1,0.0355,0.708,7.06E-06,0.0636,0.583,80.299,4,Tamil
Lalitha Pancharatnam,Priya Sisters,Lalitha Pancharatnam,Priya Sisters,1993,1993,1,1,331668,331.668,5.5278,FALSE,36,"carnatic,carnatic vocal,indian classical",0.67,0.378,4,-6.312,1,0.0311,0.835,0,0.0999,0.479,102.968,4,Tamil
108 Vinayagar Pottri,Ganapathi Manthiram 4,Ganapathi Manthiram 4,Ganapathi Manthiram 4,26-01-2015,2015,1,1,517093,517.093,8.618216667,FALSE,30,tamil devotional,0.655,0.292,10,-9.548,1,0.0615,0.974,0,0.229,0.474,94.975,1,Tamil
Thiruneetruppathigam,Rahul,Siva Stuthi in Tamil,Rahul,01-08-2009,2009,1,6,533196,533.196,8.8866,FALSE,16,tollywood,0.62,0.838,2,-6.42,1,0.029,0.0188,4.46E-06,0.219,0.879,134.984,4,Tamil
Thennadudaya Eesannin - Studio,S. P. Balasubrahmanyam,Sarveshwara (Studio),Manikavinayagam,06-12-2013,2013,1,9,277603,277.603,4.626716667,FALSE,24,filmi,0.618,0.627,7,-6.126,1,0.0345,0.673,0,0.0625,0.477,94.987,4,Tamil
Pathinettu Padigalil - Language: Tamil; Genre: Ayyappan,K. Veeramani,Nei Abhisekam Swamikke,K. Veeramani,01-01-1989,1989,1,5,275306,275.306,4.588433333,FALSE,31,tamil devotional,0.634,0.742,0,-5.225,1,0.0473,0.555,0,0.0521,0.763,122.571,4,Tamil
Bhagavan Saranam Bhagavathi Saranam,Veeramani Raju,Ayyappa Iniya Geethangal,Veeramani Raju,01-01-1988,1988,1,2,338520,338.52,5.642,FALSE,39,tamil devotional,0.525,0.353,9,-13.795,1,0.0536,0.929,0.00053,0.412,0.534,80.203,4,Tamil
Pachai Mayil Vaahanane,"Rakshita, ANU, Hari Priya, K. Sivaangi",Pachai Mayil Vaahanane,Rakshita,15-01-2021,2021,1,1,301000,301,5.016666667,FALSE,12,tibetan pop,0.822,0.485,7,-9.825,1,0.039,0.327,9.28E-05,0.0846,0.717,119.983,4,Tamil
Vinayagar Agaval,Bombay Sisters,Vinayakar Agaval,Bombay Sisters,30-09-2020,2020,1,1,666307,666.307,11.10511667,FALSE,29,"carnatic,carnatic vocal,indian classical,tamil devotional",0.631,0.638,6,-6.478,1,0.0424,0.837,0,0.321,0.72,97.647,4,Tamil
Ennalum Enaiaalum,Nithyasree Mahadevan,Sai Baba,Vinitha,27-07-2010,2010,1,3,268643,268.643,4.477383333,FALSE,23,"carnatic,carnatic vocal,filmi,indian classical",0.655,0.508,6,-11.154,0,0.047,0.783,0,0.197,0.551,82.015,4,Tamil
Iravinil Aattam,Sivaji Ganesan,"Legends Sivaji,Vol. 3","Traditional, Unknown",01-05-1999,1999,1,3,219600,219.6,3.66,FALSE,16,classic kollywood,0.374,0.386,4,-8.701,0,0.0524,0.516,0.121,0.287,0.56,129.18,4,Tamil
Mannaanalum,T. M. Soundararajan,Tamil Basic Devotionals,Various Artists,08-01-1974,1974,1,1,299600,299.6,4.993333333,FALSE,36,"classic kollywood,filmi",0.402,0.622,5,-7.645,0,0.0337,0.753,1.90E-06,0.151,0.791,91.377,4,Tamil
Unnaippaadum Thozhilandri,T. M. Soundararajan,Mannanalum Thiruchenduril,T. M. Soundararajan,22-06-2019,2019,1,1,286333,286.333,4.772216667,FALSE,31,"classic kollywood,filmi",0.643,0.56,5,-3.839,0,0.0375,0.497,1.46E-05,0.244,0.645,95.902,4,Tamil
Athigaalai Saranam - Language: Tamil; Genre: Ayyappan,Veeramanidaasan,Saamimare Ayyapamare,Veeramanidaasan,01-01-1994,1994,1,1,433746,433.746,7.2291,FALSE,32,"filmi,tamil devotional",0.516,0.702,9,-5.312,1,0.04,0.631,0,0.514,0.888,113.866,4,Tamil
Karpoora Nayagiyae - Language: Tamil; Genre: Amman,L. R. Eswari,Karpoora Naayagiyae Maariammaa,L. R. Eswari,01-01-1989,1989,1,4,418066,418.066,6.967766667,FALSE,32,"classic kollywood,filmi",0.586,0.663,5,-5.323,0,0.0491,0.801,0.000795,0.162,0.914,112.331,4,Tamil
Pallikattu Sabari Malaikku,K. Veeramani,Pallikattu Sabari Malaikku,K. Veeramani,01-01-1990,1990,1,1,300440,300.44,5.007333333,FALSE,27,tamil devotional,0.657,0.759,0,-7.111,0,0.0384,0.716,0.000363,0.161,0.952,105.521,4,Tamil
Karpoora Nayagiye,L. R. Eswari,Tamil Basic Devotional Songs Vol.2,Various Artists,02-02-2012,2012,1,7,201000,201,3.35,FALSE,35,"classic kollywood,filmi",0.407,0.422,7,-12.339,1,0.0761,0.979,0.00837,0.322,0.958,155.35,3,Tamil
Harivarasanam,"Dr.S.P.Balasubrahmanyam, Ramu, Rahul",Harivarasanam,"Dr.S.P.Balasubrahmanyam, Ramu, Rahul",01-01-2008,2008,1,1,327035,327.035,5.450583333,FALSE,21,"telugu devotional,tollywood",0.65,0.499,0,-7.928,1,0.0485,0.754,0,0.15,0.784,140.877,3,Tamil
Swamy Ayyappa,K. J. Yesudas,Harivarasanam - Ayyappa Kannada Devotional Songs,"K. J. Yesudas, Rajkumar, S. P. Balasubrahmanyam",15-12-2016,2016,1,2,240222,240.222,4.0037,FALSE,33,"filmi,mollywood",0.657,0.634,5,-7.493,0,0.0559,0.786,0,0.114,0.887,93.971,4,Tamil
Suprabhatham,"Dr.S.P.Balasubrahmanyam, Ramu, Rahul",Harivarasanam,"Dr.S.P.Balasubrahmanyam, Ramu, Rahul",01-01-2008,2008,1,6,930179,930.179,15.50298333,FALSE,21,"telugu devotional,tollywood",0.415,0.523,9,-8.042,0,0.071,0.903,0,0.119,0.502,77.383,4,Tamil
Vadivel Muruga,T. M. Soundararajan,Vadivel Muruga,T. M. Soundararajan,05-01-1994,1994,1,1,373573,373.573,6.226216667,FALSE,26,"classic kollywood,filmi",0.573,0.764,7,-10.19,0,0.0614,0.4,0.0116,0.204,0.934,195.007,4,Tamil
Aavani Thingal,T. L. Maharajan,Vezha Mugathone,"T. L. Maharajan, Veeramanidasan, Rakesh",25-02-2006,2006,1,1,292253,292.253,4.870883333,FALSE,12,classic kollywood,0.774,0.585,5,-6.956,0,0.0378,0.607,0,0.146,0.811,95.004,4,Tamil
Swami Ayyappa,K. J. Yesudas,Ayyappa Janma Rahasyam,K. V. Mahadevan,11-09-1990,1990,1,1,234710,234.71,3.911833333,FALSE,37,"filmi,mollywood",0.705,0.667,6,-6.728,1,0.0497,0.743,0,0.177,0.805,95.924,4,Tamil
Bhagavan Saranam,Ramu,Bhagavan Saranam,"Ramu, Saketh",23-02-2008,2008,1,2,406400,406.4,6.773333333,FALSE,25,telugu devotional,0.676,0.61,2,-5.068,1,0.0423,0.472,0,0.253,0.61,82.944,4,Tamil
Anjaneya Stuti,"Bangalore Sisters, Ajay Warriar, Ramesh Chandra",Aditya Hrudayam-Rama Raksha Stotram-Hanuman Chalisa,"Bangalore Sisters, Ajay Warriar, Ramesh Chandra",11-11-2009,2009,1,7,430106,430.106,7.168433333,FALSE,24,kannada pop,0.613,0.299,6,-15.771,0,0.103,0.552,0,0.213,0.705,159.785,5,Tamil
"Vandhidu Vandhidu (From ""Sri Bannari Amman"")",K. S. Chithra,"Chithra Hits, Vol.2",K. S. Chithra,24-07-2013,2013,1,20,416156,416.156,6.935933333,FALSE,5,filmi,0.657,0.726,9,-8.062,1,0.214,0.553,0.000365,0.103,0.732,101.586,3,Tamil
Maha Kanaka Durga,S. Janaki,Devullu,Vandemataram Srinivas,09-05-2001,2001,1,4,309514,309.514,5.158566667,FALSE,39,"classic kollywood,filmi",0.504,0.862,1,-5.107,1,0.0762,0.35,0,0.54,0.77,127.015,4,Tamil
Anjaneya,Ramu,Sri Anjaneya,Ramu,2012,2012,1,1,1186336,1186.336,19.77226667,FALSE,30,telugu devotional,0.644,0.67,0,-4.976,1,0.0595,0.665,0,0.511,0.957,171.632,4,Tamil
Saranam Saranam,Parupalli Ranganath,Sri Swami Ayyapa Bhajanalu Vol-1,Parupalli Ranganath,05-12-1995,1995,1,6,539293,539.293,8.988216667,FALSE,35,"mantra,telugu devotional",0.582,0.493,9,-12.95,1,0.0887,0.813,0,0.307,0.889,142.712,4,Tamil
Jyoti Veligenu,K. Veeramani,Sabarigirilo Chandrodayam,K. Veeramani,01-08-2014,2014,1,9,252917,252.917,4.215283333,FALSE,18,tamil devotional,0.581,0.475,10,-9.736,1,0.0644,0.714,0,0.132,0.821,158.27,3,Tamil
Karimalavasa,S. P. Balasubrahmanyam,Irumudi,Anil Nanduri,10-11-2010,2010,1,1,263506,263.506,4.391766667,FALSE,25,filmi,0.684,0.603,7,-6.061,0,0.0837,0.387,0,0.159,0.858,107.156,4,Tamil
Irumudithoti,Ramu,Bhagavan Saranam,Various Artists,01-07-2008,2008,1,3,424385,424.385,7.073083333,FALSE,36,telugu devotional,0.677,0.544,0,-6.442,1,0.0366,0.578,0,0.152,0.525,82.946,4,Tamil
Etupogadudhu Ganapathi,S. Janaki,Bhakthi Paatalu,M. Ranga Rao,01-01-1981,1981,1,7,211487,211.487,3.524783333,FALSE,0,"classic kollywood,filmi",0.735,0.636,7,-5.123,0,0.0424,0.847,0.00145,0.0639,0.949,154.94,3,Tamil
Kanipakamuna,Garjana,Gana Gana Gantallo Ganapayya,Various Artists,28-06-2008,2008,1,4,298657,298.657,4.977616667,FALSE,27,telugu devotional,0.739,0.936,10,-2.805,0,0.0854,0.7,0,0.373,0.891,103.974,4,Tamil
Mohinee Tanayuni,Sreenivasa Raju,Swamy Sharanamrutham,Eelapanti Srinivasa Raju,11-09-2009,2009,1,3,373013,373.013,6.216883333,FALSE,28,telugu devotional,0.789,0.564,0,-7.939,0,0.0411,0.737,1.21E-05,0.115,0.768,137.959,3,Tamil
Mandalamu Poojalu,Murali,Saranam Ayyappa,Murali,21-06-2007,2007,1,5,459000,459,7.65,FALSE,14,tollywood,0.708,0.902,10,-2.264,1,0.0554,0.526,0,0.381,0.786,79.994,4,Tamil
Lokaveram- Slokam,K. J. Yesudas,Ayyappa Janma Rahasyam,K. V. Mahadevan,11-09-1990,1990,1,9,63895,63.895,1.064916667,FALSE,30,"filmi,mollywood",0.576,0.321,5,-8.469,1,0.0729,0.706,0,0.434,0.317,149.663,3,Tamil
Palle Pallellona Valasena,Jadala Ramesh,Jai Jai Ganesh,A.Devayya,01-04-2006,2006,1,6,234527,234.527,3.908783333,FALSE,7,telugu devotional,0.701,0.818,9,-2.641,1,0.123,0.707,0,0.196,0.903,164.935,3,Tamil
Mudakaratha Modhakam,S. P. Balasubrahmanyam,Siva Stuthi Stothrams - Harathi - Chanting,S. P. Balasubrahmanyam,01-01-2009,2009,1,1,88450,88.45,1.474166667,FALSE,16,filmi,0.692,0.625,5,-5.602,1,0.0547,0.836,5.42E-05,0.267,0.808,131.662,3,Tamil
Hariharasanam,K. J. Yesudas,Ayyappa Janma Rahasyam,K. V. Mahadevan,11-09-1990,1990,1,8,302132,302.132,5.035533333,FALSE,36,"filmi,mollywood",0.648,0.677,2,-6.469,0,0.0895,0.636,0,0.432,0.896,145.509,3,Tamil
Bhagyada Lakshmi,Vidyabhushana,Bhagyada Lakshmi Baaramma,Vidyabhushana,18-04-2001,2001,1,8,306133,306.133,5.102216667,FALSE,29,Unknown,0.507,0.476,2,-8.874,0,0.0471,0.464,0,0.278,0.918,176.537,4,Tamil
Hey Pandu Ranga,K. J. Yesudas,Sri Shirdi Sai Baba Mahathyam,Ilaiyaraaja,26-12-1985,1985,1,2,328146,328.146,5.4691,FALSE,34,"filmi,mollywood",0.505,0.738,4,-3.336,1,0.105,0.693,7.28E-05,0.0554,0.674,103.516,4,Tamil
Bhagyada Lakshmiyu Baagillige,"S. P. Balasubrahmanyam, Vidyabhushana, Puttur Narasimha Nayak",Bhagyada Lakshmi Baaramma,"S. P. Balasubrahmanyam, Vidyabhushana, Puttur Narasimha Nayak",06-10-2001,2001,1,1,366441,366.441,6.10735,FALSE,25,"filmi,kannada bhava geethe",0.707,0.454,6,-12.106,0,0.038,0.699,0,0.419,0.731,109.993,4,Tamil
Jai Jai Ganapayya,Anil Kumar,Gana Gana Gantallo Ganapayya,Various Artists,28-06-2008,2008,1,3,308871,308.871,5.14785,FALSE,24,telugu devotional,0.708,0.872,11,-2.944,1,0.0684,0.475,0,0.178,0.925,80.005,4,Tamil
Siva Stothram,Ramu,Siva Stuthi,Ramu,12-04-2002,2002,1,9,366226,366.226,6.103766667,FALSE,20,telugu devotional,0.747,0.65,3,-6.007,0,0.0528,0.747,0,0.0976,0.771,122.628,4,Tamil
Sri Venkateshwara,"Krishna Prasad, Vani Jairam",Sri Hari Govinda,Various Artists,12-07-2015,2015,1,4,293055,293.055,4.88425,FALSE,19,"classic kollywood,filmi",0.567,0.535,5,-7.226,0,0.0977,0.416,0.000127,0.178,0.612,88.443,4,Tamil
Jayathu Paramesha,S. P. Balasubrahmanyam,Sri Ganapathi Naamadhaare,"S. P. Balasubrahmanyam, Mano",01-08-2014,2014,1,2,322351,322.351,5.372516667,FALSE,23,filmi,0.48,0.631,2,-12.57,1,0.0493,0.637,0,0.0764,0.898,162.23,5,Tamil
Elli Thumbide,Puttur Narasimha Nayak,Om Gurunatha Ayyappa,"Puttur Narasimha Nayak, Vishnu, Chorus",01-12-2000,2000,1,8,315493,315.493,5.258216667,FALSE,23,kannada bhava geethe,0.603,0.844,3,-8.056,0,0.0691,0.79,5.47E-05,0.616,0.91,126.135,4,Tamil
Maa Paapalu,K. J. Yesudas,Sri Shirdi Sai Baba Mahathyam,Ilaiyaraaja,26-12-1985,1985,1,4,204417,204.417,3.40695,FALSE,31,"filmi,mollywood",0.908,0.771,2,-2.657,1,0.0487,0.571,0.00776,0.0908,0.971,118.132,3,Tamil
Pilichina Palikevu Swami,Chennai Sisters,Namo Venkatesa,Chennai Sisters,01-04-2016,2016,1,6,244114,244.114,4.068566667,FALSE,16,Unknown,0.505,0.533,10,-6.542,1,0.0291,0.663,0,0.082,0.728,98.007,4,Tamil
Ghallu Ghallu Gajjela,Jadala Ramesh,Lord Ayyappa Special,Various Artists,19-12-2018,2018,1,1,352000,352,5.866666667,FALSE,0,telugu devotional,0.758,0.975,6,0.184,0,0.0673,0.69,1.10E-06,0.326,0.965,135.992,4,Tamil
Govinda Naamalu,Sai Shrikanth,Govinda Naamalu,Sai Shrikanth,19-04-2020,2020,1,1,575800,575.8,9.596666667,FALSE,22,Unknown,0.583,0.559,5,-7.85,1,0.0394,0.366,0,0.0465,0.668,149.867,3,Tamil
Deva Devam Bhaje,"Rita Thyagarajan, Om Voices",Sri Vishnu Sahasranamam & Sri Radha Sahasranama,"Rita Thyagarajan, Om Voices, Sai Madhukar",19-06-2015,2015,1,4,375562,375.562,6.259366667,FALSE,22,mantra,0.367,0.537,9,-5.519,0,0.0387,0.836,1.39E-06,0.15,0.503,161.683,5,Tamil
Thirupathilo,Ramu,Govindha Gaanam,Sriraman,27-06-2018,2018,1,8,361554,361.554,6.0259,FALSE,5,telugu devotional,0.8,0.802,2,-7.101,0,0.0458,0.677,7.19E-05,0.166,0.888,104.985,3,Tamil
Jaya Janardana,"Manju, Reshma, Rakesh, Minu, Rahul",Jaya Janardana,"Manju, Reshma, Rakesh",15-01-2019,2019,1,1,278613,278.613,4.64355,FALSE,33,"classic bollywood,classic pakistani pop,filmi,ghazal,pakistani folk,sufi,tollywood",0.709,0.363,9,-13.901,1,0.0329,0.217,0,0.288,0.779,130.47,3,Tamil
Omkaara Roopini,P. Susheela,Umasankar Sthutimala,Upendra Kumar,02-01-1982,1982,1,9,198608,198.608,3.310133333,FALSE,0,"classic tollywood,filmi",0.613,0.46,5,-7.97,1,0.0341,0.881,0,0.14,0.743,113.959,4,Tamil
Sri Anjaneya - Slokam,"Parupalli Ranganath, Ramana",Veeranjaneya Bhajanalu,"Parupalli Ranganath, Ramana, S. Parupalli",09-01-2003,2003,1,1,74306,74.306,1.238433333,FALSE,31,"mantra,telugu devotional,telugu devotional",0.36,0.159,4,-12.349,0,0.0388,0.961,0.00252,0.209,0.346,91.787,5,Tamil
Lingaastakam,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,4,201866,201.866,3.364433333,FALSE,38,Unknown,0.765,0.315,4,-12.978,0,0.0573,0.873,0,0.0568,0.723,113.887,4,Tamil
Bilvaastakam,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,5,182146,182.146,3.035766667,FALSE,36,Unknown,0.654,0.387,1,-12.928,0,0.0533,0.89,0,0.101,0.929,107.391,3,Tamil
Sri Mallikarjuna Suprabatham,"Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)","Sri Mallikarjuna Suprbatham, Sankeerthanam, Om Nama Shivaya - Chanting","Mano\, Kasinath Sarma\, N.S. Prakash Rao\, Lalitha Saagari & Srinivas (Jeans)",01-05-2002,2002,1,1,1115706,1115.706,18.5951,FALSE,22,Unknown,0.526,0.28,0,-14.257,1,0.077,0.94,0,0.192,0.556,76.581,4,Tamil
Chaladha,Hemachandra Vedala,Om Namo Shiva Rudraya,Bhole shavali,02-07-2011,2011,1,1,232666,232.666,3.877766667,FALSE,25,"filmi,tollywood",0.556,0.675,5,-5.855,0,0.0382,0.719,0,0.156,0.61,157.128,5,Tamil
