Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Genda Phool - Gujarati Version,"Badshah, Bhoomi Trivedi",Genda Phool (Gujarati Version),"Badshah, Bhoomi Trivedi",29-05-2020,2020,1,1,141960,141.96,2.366,FALSE,31,"desi hip hop,desi pop,desi trap,haryanvi pop,modern bollywood,gujarati garba,gujarati pop",0.928,0.623,1,-6.542,1,0.0743,0.426,5.29E-05,0.0719,0.907,117.009,4,Gujarati
Gori Radha Ne Kado Kaan,Kirtidan Gadhvi,Wrong Side Raju,Sachin-Jigar,18-09-2016,2016,1,6,326844,326.844,5.4474,FALSE,46,"gujarati garba,gujarati pop",0.374,0.851,2,-5.166,1,0.0991,0.34,0,0.0804,0.642,149.038,3,Gujarati
Mor Bani Thanghat Kare,"Osman Mir, Aditi Paul",Goliyon Ki Raasleela Ram-Leela,Sanjay Leela Bhansali,15-10-2013,2013,1,8,238448,238.448,3.974133333,FALSE,41,"gujarati garba,gujarati pop",0.568,0.815,10,-5.846,1,0.103,0.272,2.50E-06,0.42,0.741,173.994,3,Gujarati
Mare Todle Betho Re Mor,Tejal Thakor,Morlo Bolyo Mara Maiyarno,Tejal Thakor,12-12-2016,2016,1,4,146552,146.552,2.442533333,FALSE,1,gujarati garba,0.622,0.884,2,-4.535,1,0.0673,0.593,0.0155,0.623,0.83,105.106,4,Gujarati
Mare Todle Betho Re Mor,Aishwarya Majmudar,Rangtaali - Non Stop Garba,Aishwarya Majmudar,11-09-2017,2017,1,11,129226,129.226,2.153766667,FALSE,16,"filmi,gujarati garba,gujarati pop,modern bollywood",0.533,0.702,5,-6.536,1,0.109,0.068,1.24E-05,0.631,0.893,69.778,3,Gujarati
Vithal Vithal Vithalla,Falguni Pathak,Arpan (Vallabh Ke Charnarvind ),Falguni Pathak,01-01-2001,2001,1,6,277280,277.28,4.621333333,FALSE,30,"classic bollywood,desi pop,filmi,modern bollywood",0.599,0.488,4,-12.257,1,0.0708,0.401,0.000131,0.394,0.653,110.827,4,Gujarati
Vithal Vithal Vithala,Meenakshi Vadher,"Shrinathji Adhik Maas, Pt. 2 (Tan Man Dhan Shrinathji)",Various Artists,13-06-2018,2018,1,10,298321,298.321,4.972016667,FALSE,22,Unknown,0.715,0.694,8,-6.937,0,0.0314,0.503,2.12E-06,0.0647,0.963,133.86,4,Gujarati
Radhe Shyam Sita Ram,Farida Mir,"Hits of Farida Mir, Vol. 2",Farida Mir,12-05-2017,2017,1,16,129515,129.515,2.158583333,FALSE,3,Unknown,0.593,0.91,1,-0.811,1,0.0449,0.535,0,0.308,0.958,71.797,4,Gujarati
Radha Rani,Nandlal Chhanga,Radha Rani - Single,Nandlal Chhanga,26-06-2020,2020,1,1,397217,397.217,6.620283333,FALSE,14,"gujarati garba,gujarati pop",0.374,0.61,6,-7.49,1,0.11,0.702,0,0.236,0.711,78.193,4,Gujarati
Madi Ridhi De Sidhi De,Mittal Gadhvi,Shri Navdurga,Mittal Gadhvi,10-09-2013,2013,1,24,94955,94.955,1.582583333,FALSE,2,gujarati garba,0.693,0.874,10,-7.947,0,0.055,0.179,1.66E-05,0.37,0.923,132.036,4,Gujarati
He Tane Jata Joi,Parthiv Gohil,Celebrating Parthiv Gohil,Manish Bhanushali,10-02-2020,2020,1,8,86465,86.465,1.441083333,FALSE,26,"gujarati garba,indian folk",0.688,0.512,11,-5.377,1,0.0349,0.69,0,0.453,0.903,150.07,3,Gujarati
Va Vaya and Vadaldi Varsi,Santvani Trivedi,Va Vaya and Vadaldi Varsi - Single,Santvani Trivedi,15-11-2019,2019,1,1,211469,211.469,3.524483333,FALSE,38,"gujarati garba,gujarati pop",0.579,0.521,1,-10.12,0,0.0404,0.797,0.000269,0.135,0.276,109.836,4,Gujarati
Gujarati Garba Mashup,Herry Nakum,Gujrati Garba Mashup - Single,Herry Nakum,03-08-2020,2020,1,1,317831,317.831,5.297183333,FALSE,26,gujarati garba,0.595,0.697,11,-7.703,1,0.0302,0.65,0,0.198,0.643,107.963,4,Gujarati
Gujarati Love Mashup,Herry Nakum,Gujarati Love Mashup - Single,Herry Nakum,03-08-2020,2020,1,1,406666,406.666,6.777766667,FALSE,22,gujarati garba,0.572,0.626,11,-7.276,1,0.033,0.291,0,0.0975,0.393,107.953,4,Gujarati
Dholida Dhol Re Vagad,"Pritee Varsani, Parle Patel",Dholida Dhol Re Vagad,"Pritee Varsani, Parle Patel",25-09-2019,2019,1,1,242692,242.692,4.044866667,FALSE,16,gujarati pop,0.395,0.884,11,-5.174,0,0.109,0.0211,0.000167,0.0934,0.761,130.017,4,Gujarati
Dholida Dholida,Vinod Rathod,Non Stop Raas Garba by Lalitya Munshaw,Various Artists,06-10-2018,2018,1,8,137196,137.196,2.2866,FALSE,13,"classic bollywood,filmi,modern bollywood",0.611,0.716,7,-6.922,0,0.0574,0.259,0,0.158,0.928,147.35,3,Gujarati
Dholi Taro Dhol Baaje,"Kavita Krishnamurthy, Vinod Rathod, Karsan Sagathiya",Hum Dil De Chuke Sanam,Ismail Darbar,30-04-1999,1999,1,6,375293,375.293,6.254883333,FALSE,51,"classic bollywood,desi pop,filmi,modern bollywood,classic bollywood,filmi,modern bollywood,baps",0.634,0.968,11,-6.105,1,0.31,0.34,2.29E-05,0.626,0.523,136.144,4,Gujarati
Nagada Sang Dhol,"Shreya Ghoshal, Osman Mir",Ravishing Deepika,Various Artists,03-11-2015,2015,1,1,273256,273.256,4.554266667,FALSE,35,"desi pop,filmi,modern bollywood,gujarati garba,gujarati pop",0.743,0.921,3,-5.007,0,0.14,0.29,0.0068,0.0402,0.674,113.284,3,Gujarati
He Tane Jata Joie Panghat Ni,Parth Doshi,Adukiyo Dadukiyo,Siddharth Bhesaniya,03-07-2020,2020,1,5,261921,261.921,4.36535,FALSE,1,gujarati pop,0.59,0.212,7,-22.893,0,0.0511,0.556,0,0.0831,0.847,80.797,3,Gujarati
He Tane Jata Joi,Balraj Shastri,Kum Kum Na Pagla,Balraj Shastri,27-09-2016,2016,1,8,186697,186.697,3.111616667,FALSE,2,gujarati garba,0.49,0.432,5,-9.281,1,0.0526,0.146,3.08E-05,0.185,0.926,164.986,3,Gujarati
Anand Mangal Karu Aarti,"Raghuveer Kunchala, Shambhu Mehta, Udyan Trivedi",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,1,397688,397.688,6.628133333,FALSE,0,Unknown,0.722,0.516,5,-9.907,1,0.0372,0.479,0,0.0586,0.879,118.46,4,Gujarati
Jai Aadhya Shakti,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,2,714680,714.68,11.91133333,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.393,0.697,0,-6.521,1,0.055,0.418,0,0.102,0.605,92.059,4,Gujarati
Jai Bahuchar Mata,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,3,530360,530.36,8.839333333,FALSE,0,gujarati garba,0.66,0.62,9,-9.633,0,0.034,0.624,0.00103,0.253,0.822,127.592,4,Gujarati
Jai Chamunda Maa,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,4,326706,326.706,5.4451,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.593,0.497,6,-9.721,1,0.0358,0.569,9.32E-06,0.108,0.862,92.864,4,Gujarati
Jai Dasha Maa,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,5,489480,489.48,8.158,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.641,0.529,2,-10.583,1,0.0254,0.432,0,0.0628,0.789,99.812,4,Gujarati
Jai Jai Gayatri,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,6,419240,419.24,6.987333333,FALSE,0,gujarati garba,0.761,0.539,6,-10.326,1,0.0541,0.583,0,0.609,0.954,122.833,4,Gujarati
Jai Jamuna,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,7,371600,371.6,6.193333333,FALSE,0,gujarati garba,0.769,0.536,0,-9.666,1,0.045,0.627,1.45E-05,0.584,0.926,120.394,4,Gujarati
Jai Khodiyaar Maa,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,8,522893,522.893,8.714883333,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.653,0.619,6,-8.295,1,0.0321,0.561,1.53E-05,0.0476,0.858,95.465,4,Gujarati
Jai Laxmi Maa,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,9,293453,293.453,4.890883333,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.605,0.444,6,-11.149,0,0.0534,0.434,0,0.134,0.792,146.072,3,Gujarati
Jai Laxmi Mata,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,10,676066,676.066,11.26776667,FALSE,0,gujarati garba,0.621,0.561,5,-10.483,1,0.0375,0.566,8.96E-05,0.126,0.795,126.504,4,Gujarati
Jai Parvati,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,11,285800,285.8,4.763333333,FALSE,0,gujarati garba,0.567,0.676,6,-10.044,1,0.0461,0.684,0.000122,0.594,0.918,152.963,3,Gujarati
Jai Randal Maa,"Mahendra Kapoor, Nisha Upadhyay, Shailendra Bharti, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,12,306546,306.546,5.1091,FALSE,0,"classic bollywood,filmi,ghazal,jain bhajan,mantra",0.524,0.55,1,-10.707,1,0.0345,0.412,0.00113,0.0584,0.877,116.315,4,Gujarati
Jai Santoshi,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,13,327493,327.493,5.458216667,FALSE,0,gujarati garba,0.714,0.478,0,-9.598,1,0.0397,0.743,0,0.235,0.799,130.193,4,Gujarati
Maa Jeevdani Mantra and Aarti,"Ashit Desai, Sanjayraj Gaurinandan, Hemant Kariya",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,14,1304842,1304.842,21.74736667,FALSE,0,"bhajan,kirtan",0.529,0.606,10,-10.224,1,0.0565,0.637,2.63E-05,0.104,0.921,149.904,3,Gujarati
Om Jai Aadhyshakti,"Damyanti Bardai, Bharat - Mukesh",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,15,656133,656.133,10.93555,FALSE,0,gujarati garba,0.678,0.507,0,-8.902,1,0.0436,0.741,1.95E-06,0.128,0.779,118.619,4,Gujarati
Sathiya Puravo,"Mahendra Kapoor, Damyanti Bardai, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,16,245394,245.394,4.0899,FALSE,0,"classic bollywood,filmi,ghazal,gujarati garba",0.684,0.69,7,-11.96,1,0.0333,0.744,0.0197,0.0767,0.964,83.46,4,Gujarati
Maadi Taara Mandireyama,"Mahendra Kapoor, Damyanti Bardai, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,17,240927,240.927,4.01545,FALSE,0,"classic bollywood,filmi,ghazal,gujarati garba",0.437,0.597,5,-10.784,1,0.0645,0.562,0.00847,0.32,0.962,79.151,4,Gujarati
Jai Aadhya Shakti-Aarti,"Mahendra Kapoor, Damyanti Bardai, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,18,712202,712.202,11.87003333,FALSE,0,"classic bollywood,filmi,ghazal,gujarati garba",0.538,0.7,0,-8.083,1,0.0452,0.572,0,0.0973,0.653,94.831,4,Gujarati
Sachi Re Madi,"Mahendra Kapoor, Damyanti Bardai, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,19,192862,192.862,3.214366667,FALSE,0,"classic bollywood,filmi,ghazal,gujarati garba",0.535,0.756,5,-11.703,1,0.0325,0.711,0.00407,0.161,0.95,86.347,4,Gujarati
Tu to Kali NE Kalyani,"Damyanti Bardai, Kirti - Girish",Mataji Ni Aarti (Gujarati Devotional),Various Artists,15-10-2012,2012,1,20,216137,216.137,3.602283333,FALSE,0,gujarati garba,0.537,0.596,7,-11.099,1,0.0452,0.609,0.104,0.325,0.966,80.799,3,Gujarati
Hamko Manki Shakti,Pamela Jain,"Prarthana Pothi, Vol. 3",Pamela Jain,2007,2007,1,7,280790,280.79,4.679833333,FALSE,11,"filmi,gujarati garba",0.573,0.457,1,-8.637,1,0.0271,0.692,0,0.144,0.595,144.022,3,Gujarati
Ya Kundendu Tushar,"Dipali Bhatt, Manoj Dave, Ninad Maheta, Foram Maheta","Prarthna Pothi, Vol. 1",Various Artists,1994,1994,1,1,77949,77.949,1.29915,FALSE,21,bhajan,0.369,0.289,10,-8.506,0,0.037,0.964,5.90E-05,0.101,0.268,112.28,3,Gujarati
Pankhida Ne Aa Pinjru,Praful Dave,Pankhida Ne Aa Pinjru,Praful Dave,21-06-2005,2005,1,1,429493,429.493,7.158216667,FALSE,27,"gujarati garba,gujarati pop",0.506,0.399,9,-11.466,1,0.0379,0.853,0.289,0.0977,0.662,107.345,4,Gujarati
Kesariyo Rang Tane,"Lalitya Munshaw, Parthiv Gohil",Gulal,"Kedar, Bhargav",16-03-2019,2019,1,7,134452,134.452,2.240866667,FALSE,17,"bhajan,gujarati garba,gujarati pop,gujarati garba,indian folk",0.704,0.6,6,-5.982,0,0.036,0.754,0,0.489,0.953,150.062,3,Gujarati
Mara Ghat Ma Birajta,Winjit Media Labs,Gujarati Devotional Bhajans,Winjit Media Labs,16-10-2015,2015,1,33,265311,265.311,4.42185,FALSE,11,bhajan,0.747,0.676,1,-7.843,1,0.0514,0.644,0,0.258,0.838,84.959,4,Gujarati
Tame Kiya Te Gamna,"Osman Mir, Lalitya Munshaw",Latest Hits By Gujarati Icons,Various Artists,15-02-2018,2018,1,22,113541,113.541,1.89235,FALSE,4,"gujarati garba,gujarati pop,bhajan,gujarati garba,gujarati pop",0.771,0.905,5,-3.854,1,0.112,0.482,0,0.0846,0.968,144.099,4,Gujarati
Ambe Tu Hai Jagdambe,Babul Supriyo,"Jago Mohan Pyare, Vol. 4","Babul Supriyo, Sadhana Sargam",17-06-2016,2016,1,10,256268,256.268,4.271133333,FALSE,0,"classic bollywood,filmi,ghazal,modern bollywood",0.707,0.596,2,-8.134,0,0.0653,0.17,0,0.259,0.825,84.236,4,Gujarati
Guruji Na Name Ni,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,3,402630,402.63,6.7105,FALSE,0,Unknown,0.475,0.588,5,-8.15,1,0.0408,0.486,0,0.183,0.831,139.277,3,Gujarati
Kaun Halave Limbdi,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,50,304514,304.514,5.075233333,FALSE,1,Unknown,0.429,0.42,8,-10.226,1,0.0341,0.843,0,0.325,0.465,115.499,3,Gujarati
Meru To Dage,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,5,536168,536.168,8.936133333,FALSE,0,Unknown,0.366,0.694,10,-7.322,1,0.0692,0.652,0,0.154,0.797,109.192,4,Gujarati
Unchi Medi Te Mara Santni,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,12,346911,346.911,5.78185,FALSE,0,Unknown,0.575,0.638,0,-4.21,0,0.0449,0.728,3.98E-05,0.169,0.529,126.871,3,Gujarati
Pela Pela Jugma,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,14,380165,380.165,6.336083333,FALSE,0,Unknown,0.471,0.529,8,-6.696,1,0.0357,0.753,0,0.0612,0.605,107.003,4,Gujarati
Pape Taru Prakash,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,13,364988,364.988,6.083133333,FALSE,0,Unknown,0.474,0.714,10,-6.255,1,0.0756,0.574,0,0.273,0.697,107.005,4,Gujarati
Helo Maro Sambhlo,Chetan Gadhvi,Hits Of Chetan Gadhvi,Chetan Gadhvi,06-07-2011,2011,1,15,384971,384.971,6.416183333,FALSE,0,Unknown,0.748,0.884,10,-9.052,1,0.054,0.133,7.06E-06,0.118,0.758,125.04,4,Gujarati
Rangai Jane Rang Ma,Praful Dave,Pankhida Ne Aa Pinjru,Praful Dave,21-06-2005,2005,1,3,707786,707.786,11.79643333,FALSE,16,"gujarati garba,gujarati pop",0.523,0.522,3,-11.329,1,0.0357,0.653,3.62E-05,0.36,0.745,109.448,4,Gujarati
Kasumbino Rang,"Praful Dave, Satish Dehra, Pamela Jain",Chelaiyanu Halardu,"Praful Dave, Satish Dehra, Pamela Jain",2006,2006,1,3,465005,465.005,7.750083333,FALSE,23,"gujarati garba,gujarati pop,bhajan,gujarati garba,filmi,gujarati garba",0.445,0.537,3,-12.728,0,0.0491,0.625,9.54E-06,0.154,0.792,99.836,4,Gujarati
Dholida Dhol Tu Aevore Vagad,"Praful Dave, Dipali Somaiya",Daladalidha Choriraj (Original Motion Picture Soundtrack),Gaurang Vyas,05-04-2000,2000,1,4,372600,372.6,6.21,FALSE,0,"gujarati garba,gujarati pop,bhajan",0.505,0.672,1,-11.259,1,0.07,0.453,0.000246,0.0732,0.908,116.667,4,Gujarati
Jalkamal Chhandi Jane,Praful Dave,Narsinh Mehta Na Prabhatiya Vol-2,Praful Dave,04-06-2007,2007,1,5,487584,487.584,8.1264,FALSE,15,"gujarati garba,gujarati pop",0.398,0.654,5,-7.421,1,0.0416,0.673,3.46E-05,0.513,0.662,157.354,1,Gujarati
Om Tatsat Shree Narayan Tu,"Dipali Bhatt, Manoj Dave, Ninad Maheta, Foram Maheta","Prarthna Pothi, Vol. 1",Various Artists,1994,1994,1,2,96000,96,1.6,FALSE,21,bhajan,0.628,0.297,3,-8.274,1,0.0299,0.917,0.000165,0.102,0.744,161.94,4,Gujarati
Jan Gan Man - Rastrageet,"Dipali Bhatt, Manoj Dave, Ninad Maheta, Foram Maheta","Prarthna Pothi, Vol. 1",Various Artists,1994,1994,1,13,54360,54.36,0.906,FALSE,12,bhajan,0.655,0.491,1,-7.52,1,0.034,0.563,0,0.506,0.823,127.918,4,Gujarati
Vaishnav Jan To Tene,"Dipali Bhatt, Manoj Dave, Ninad Maheta, Foram Maheta","Prarthna Pothi, Vol. 1",Various Artists,1994,1994,1,3,369998,369.998,6.166633333,FALSE,19,bhajan,0.423,0.322,1,-8.9,1,0.0317,0.773,0,0.133,0.476,75.794,4,Gujarati
Tame Kiya Te Gaamna Gori Raaj,"Usha Mangeshkar, Veljibhai Gajjar",Son Kansari (Original Motion Picture Soundtrack),Avinash Vyas,31-12-1977,1977,1,2,198826,198.826,3.313766667,FALSE,1,"classic bollywood,filmi,ghazal",0.438,0.556,5,-12.659,1,0.0573,0.795,1.18E-06,0.151,0.865,127.23,4,Gujarati
Akhand Saubhagya,Aishwarya Majmudar,Lagna Geet - Gujarati Wedding Songs,Various Artists,05-10-2017,2017,1,15,254413,254.413,4.240216667,FALSE,21,"filmi,gujarati garba,gujarati pop,modern bollywood",0.561,0.607,10,-3.836,0,0.0348,0.806,0,0.113,0.55,113.856,4,Gujarati
Rudi Ne Rangili Re,Dipali Somaiya,Mari Hundi Swikaro Maharaj Re (Narsing Mehta Bhajan),Various Artists,28-02-2002,2002,1,6,309133,309.133,5.152216667,FALSE,3,bhajan,0.585,0.435,5,-11.551,1,0.0333,0.895,0,0.114,0.938,93.089,4,Gujarati
Aasha Bharya Te Ame,Rekha Trivedi,Mari Hundi Swikaro Maharaj Re (Narsing Mehta Bhajan),Various Artists,28-02-2002,2002,1,9,274333,274.333,4.572216667,FALSE,3,jain bhajan,0.482,0.376,5,-12.906,1,0.0401,0.793,0,0.155,0.932,150.322,3,Gujarati
Mari Hundi Swikaro,"Praful Dave, Satish Dehra, Pamela Jain",Chelaiyanu Halardu,"Praful Dave, Satish Dehra, Pamela Jain",2006,2006,1,1,967053,967.053,16.11755,FALSE,14,"gujarati garba,gujarati pop,bhajan,gujarati garba,filmi,gujarati garba",0.409,0.438,8,-13.33,1,0.0414,0.843,0,0.087,0.483,148.986,3,Gujarati
Kunta Abhimanyu Ne Bandhe,"Praful Dave, Satish Dehra, Pamela Jain",Chelaiyanu Halardu,"Praful Dave, Satish Dehra, Pamela Jain",2006,2006,1,2,408084,408.084,6.8014,FALSE,5,"gujarati garba,gujarati pop,bhajan,gujarati garba,filmi,gujarati garba",0.425,0.428,8,-11.781,1,0.0429,0.76,0,0.128,0.799,77.482,4,Gujarati
Shivajinu Halaradu,"Praful Dave, Satish Dehra, Pamela Jain",Chelaiyanu Halardu,"Praful Dave, Satish Dehra, Pamela Jain",2006,2006,1,4,586945,586.945,9.782416667,FALSE,7,"gujarati garba,gujarati pop,bhajan,gujarati garba,filmi,gujarati garba",0.43,0.499,8,-11.274,1,0.0485,0.562,0,0.097,0.798,104.382,4,Gujarati
Pap Taru Prakash Jadeja,"Praful Dave, Satish Dehra, Pamela Jain",Chelaiyanu Halardu,"Praful Dave, Satish Dehra, Pamela Jain",2006,2006,1,5,737906,737.906,12.29843333,FALSE,6,"gujarati garba,gujarati pop,bhajan,gujarati garba,filmi,gujarati garba",0.407,0.285,3,-14.249,0,0.0323,0.805,0,0.173,0.437,99.675,3,Gujarati
Achyutam Keshvam,Anup Jalota,Bhajan Samraat Vol. 1,Anup Jalota,01-01-2013,2013,1,52,57443,57.443,0.957383333,FALSE,13,"bhajan,classic bollywood,filmi,ghazal",0.742,0.697,11,-8.139,1,0.0431,0.136,0,0.238,0.973,92.058,4,Gujarati
Mara Ghatma Birajta Shrinathji,Master Rana,Shreenathji Ni Mala,Master Rana,2005,2005,1,12,313077,313.077,5.21795,FALSE,18,"guidance,gujarati garba",0.353,0.411,3,-15.183,1,0.0369,0.501,8.73E-06,0.362,0.576,77.417,4,Gujarati
Shree Ram Chandra Kripalu Bhajman,Vandana Bhardwaj,Shree Ram Amritwani Stuti,"Vandana Bhardwaj, Rakesh Kala, Rajkumar Vinayak",27-06-2014,2014,1,5,280520,280.52,4.675333333,FALSE,11,bhajan,0.814,0.663,6,-4.93,1,0.0381,0.561,0,0.0638,0.838,121.423,1,Gujarati
Thumak Chalat Ramchandra,Sadhana Sargam,Thumak Chalat Ramchandra - Single,Sadhana Sargam,16-03-2020,2020,1,1,394613,394.613,6.576883333,FALSE,6,"classic bollywood,filmi,modern bollywood,tamil pop",0.412,0.402,6,-8.757,1,0.0418,0.654,0,0.0884,0.519,155.724,3,Gujarati
Shambhu Charane Padi,Winjit Media Labs,Gujarati Devotional Bhajans,Winjit Media Labs,16-10-2015,2015,1,43,265404,265.404,4.4234,FALSE,22,bhajan,0.567,0.376,9,-9.111,0,0.0285,0.736,3.04E-06,0.0774,0.551,199.813,1,Gujarati
Hey Nath Jodi Hath,"Sachin Limye\, Aashita Limye",Divo Re Pragtavo,"Sachin Limye\, Aashita Limye",26-04-2019,2019,1,6,203280,203.28,3.388,FALSE,21,Unknown,0.623,0.195,4,-14.433,1,0.0354,0.919,0,0.179,0.707,93.795,4,Gujarati
Shri Ram Jay Ram Jay Jay Ram,Hemant Chauhan,Bhave Bhajilo Bhagwan,Hemant Chauhan,17-08-2016,2016,1,8,241023,241.023,4.01705,FALSE,29,"bhajan,gujarati garba",0.37,0.625,8,-11.078,1,0.0495,0.577,0,0.102,0.757,123.12,4,Gujarati
Shree Yamunashtakam - Traditional Raag,Female Chorus,Shri Yamunashtakam,Various Artists,06-07-2008,2008,1,1,475040,475.04,7.917333333,FALSE,29,Unknown,0.75,0.467,1,-10.368,1,0.0267,0.674,0,0.0929,0.725,100.023,3,Gujarati
Chalo Bhulava Aaya,Mahendra Kapoor,"Navratri Special, Vol. 1 (Hindi Songs)",Various Artists,2011,2011,1,2,541884,541.884,9.0314,FALSE,0,"classic bollywood,filmi,ghazal",0.487,0.764,0,-6.321,0,0.0566,0.546,0,0.208,0.848,176.471,4,Gujarati
Aajno Chandaliyo Mane,Hari Bharwad,Janmasthami Special,Various Artists,17-08-2019,2019,1,5,309973,309.973,5.166216667,FALSE,4,gujarati garba,0.465,0.47,10,-7.05,0,0.0361,0.634,0,0.378,0.619,128.784,3,Gujarati
Araji Amari Suno,"Anuradha Paudwal, Hemant Chauhan",Shreejeibawa Ne Araji,"Anuradha Paudwal, Hemant Chauhan",02-02-2005,2005,1,3,141306,141.306,2.3551,FALSE,16,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,gujarati garba",0.632,0.543,4,-9.154,1,0.0346,0.805,0,0.234,0.971,134.2,3,Gujarati
Radha Dhund Rahi,Falguni Pathak,Arpan (Vallabh Ke Charnarvind ),Falguni Pathak,01-01-2001,2001,1,7,381880,381.88,6.364666667,FALSE,21,"classic bollywood,desi pop,filmi,modern bollywood",0.748,0.559,6,-10.923,1,0.0435,0.468,0,0.209,0.926,125.012,4,Gujarati
Ooh Palanhare,Jagjit,Top 5 Shree Krishna Songs 2017,Jagjit,11-08-2017,2017,1,1,409088,409.088,6.818133333,FALSE,31,ghazal,0.415,0.593,6,-7.164,1,0.0362,0.675,3.40E-05,0.148,0.408,73.607,4,Gujarati
Unchi Medi Te,Dipti Desai / Trupti Chhaya,Shraddha,Dipti Desai / Trupti Chhaya,2002,2002,2,6,398267,398.267,6.637783333,FALSE,0,Unknown,0.492,0.41,1,-7.227,1,0.0295,0.738,0,0.133,0.406,118.146,3,Gujarati
Unchi Medi Mara,"Purushottam Upadhyay, Hansa Dave",Kanthe Gulmoharno Thath,"Purushottam Upadhyay, Hansa Dave",16-03-1994,1994,1,8,352253,352.253,5.870883333,FALSE,0,Unknown,0.452,0.544,10,-8.449,0,0.0268,0.785,0.00742,0.0781,0.607,107.167,3,Gujarati
Mara Ghatman Birajata,Ashit Desai,Shantakaram: Devotional Songs in Gujarati,"Ashit Desai, Hema Desai, Chandu Mattani",04-04-2005,2005,1,14,458361,458.361,7.63935,FALSE,4,"bhajan,kirtan",0.508,0.432,5,-13.138,0,0.0392,0.645,0,0.202,0.725,77.233,4,Gujarati
Om Jai Jagdish Hare,Nitin Mukesh,Om Jai Jagdish Hare (Aarti Sangrah),"Nitin Mukesh, Anupama",25-06-1993,1993,1,4,461546,461.546,7.692433333,FALSE,48,"classic bollywood,filmi,ghazal",0.639,0.523,4,-11.059,1,0.0307,0.422,0,0.651,0.731,91.034,4,Gujarati
