Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Vithu Mauli Tu Mauli Jagachi,"Sudhir Waghmode, Lamrud Padmaja",Vithu Mauli Tu Mauli Jagachi,"Sudhir Waghmode, Lamrud Padmaja",10-02-2020,2020,1,1,322664,322.664,5.377733333,FALSE,27,Unknown,0.311,0.779,1,-1.139,1,0.0509,0.29,0,0.197,0.523,169.759,4,Marathi
Vitthal Vitthal Vitthalla,Adarsh Shinde,Thank U Vithalla,Rohan Rohan,11-10-2017,2017,1,2,247902,247.902,4.1317,FALSE,28,marathi pop,0.423,0.732,8,-6.093,1,0.0673,0.0573,0,0.0894,0.63,102.997,4,Marathi
Runu Jhunu Runu Jhunu Re Bhramara,Lata Mangeshkar,Dnyaneshwar Mauli,Lata Mangeshkar,01-02-1961,1961,1,2,238346,238.346,3.972433333,FALSE,9,"classic bollywood,desi pop,filmi",0.412,0.388,0,-11.689,1,0.0331,0.957,0.00111,0.174,0.415,132.452,3,Marathi
Aaji Soniyacha Dinu,Lata Mangeshkar,Dnyaneshwar Mauli,Lata Mangeshkar,01-02-1961,1961,1,1,222640,222.64,3.710666667,FALSE,6,"classic bollywood,desi pop,filmi",0.377,0.411,6,-10.428,1,0.036,0.933,7.21E-05,0.484,0.551,84.841,4,Marathi
Pratham Tula Vandito,"Vasantrao Deshpande, Anuradha Paudwal",Ashtavinayak (Original Motion Picture Soundtrack),Anil-Arun,01-12-1979,1979,1,4,373560,373.56,6.226,FALSE,16,"hindustani vocal,indian classical,marathi traditional,bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.31,0.426,9,-12.29,1,0.0374,0.984,0.000668,0.216,0.667,76.526,4,Marathi
Abhir Gulal Udhalit Rang,Jitendra Abhisheki,"Mendichya Panavar,Vol. 3","Jitendra Abhisheki, Sant Chokhamela",01-01-1978,1978,1,1,288906,288.906,4.8151,FALSE,22,"hindustani classical,hindustani vocal,indian classical,marathi traditional",0.335,0.473,9,-12.607,1,0.058,0.977,0.251,0.218,0.59,94.746,4,Marathi
Airaneechya Deva Tula,Lata Mangeshkar,Sadhi Mansa,Various Artists,31-12-1965,1965,1,4,214186,214.186,3.569766667,FALSE,32,"classic bollywood,desi pop,filmi",0.618,0.258,7,-13.513,1,0.043,0.987,0.606,0.0793,0.775,110.576,4,Marathi
Hey Ganaraya,Divya Kumar,ABCD 2,Sachin-Jigar,24-08-2018,2018,1,5,292799,292.799,4.879983333,FALSE,42,"desi pop,filmi,indian folk,modern bollywood",0.509,0.933,0,-7.034,1,0.257,0.607,0.0302,0.0595,0.429,118.871,4,Marathi
Durge Durghat Bhari,Ajay,Aga Bai Arechya (Original Motion Picture Soundtrack),Ajay-Atul,18-01-2005,2005,1,1,306000,306,5.1,FALSE,37,marathi pop,0.573,0.389,4,-12.39,1,0.0304,0.537,9.23E-06,0.358,0.354,96.525,3,Marathi
Gondhal,"Shahir Sable, Ajay",Aga Bai Arechya (Original Motion Picture Soundtrack),Ajay-Atul,18-01-2005,2005,1,2,344466,344.466,5.7411,FALSE,41,"marathi traditional,marathi pop",0.701,0.81,10,-6.935,1,0.0848,0.251,5.11E-06,0.0501,0.525,103.004,4,Marathi
Kanada Raja Pandharicha,"Sudhir Phadke, Vasantrao Deshpande",Zala Mahar Pandharinath,"Sudhir Phadke, G.D. Madgulkar",31-12-1970,1970,1,1,224746,224.746,3.745766667,FALSE,34,"filmi,marathi traditional,hindustani vocal,indian classical,marathi traditional",0.49,0.606,1,-11.575,0,0.0563,0.856,0,0.781,0.885,102.817,4,Marathi
Dehachi Tijori - Sudhir Phadke,Sudhir Phadke,Amhi Jato Amuchya Gava,"Sudhir Phadke, Jagdish Khebudkar, Vandana Vitankar",31-03-1995,1995,1,9,195120,195.12,3.252,FALSE,34,"filmi,marathi traditional",0.455,0.178,2,-20.776,1,0.0563,0.993,0.904,0.0753,0.627,132.986,4,Marathi
Bappa,Vishal Dadlani,Banjo (Original Motion Picture Soundtrack),Vishal-Shekhar,24-08-2016,2016,1,1,220434,220.434,3.6739,FALSE,34,"desi hip hop,desi pop,filmi,modern bollywood",0.652,0.936,5,-4.065,1,0.0989,0.163,0,0.557,0.462,103.48,3,Marathi
Tuch Sukhakarta,Prahlad Shinde,Aavad Bhajanachi,Various Artists,29-03-2015,2015,1,1,243017,243.017,4.050283333,FALSE,26,marathi devotional,0.592,0.828,8,-6.787,0,0.166,0.496,0,0.219,0.906,81.501,4,Marathi
Ashi Chika Motyachi Mal,"Mahesh Hiremath, Shubhangi Joshi",Ganapati Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,11,337632,337.632,5.6272,FALSE,0,"marathi devotional,marathi devotional",0.612,0.738,6,-8.717,1,0.12,0.663,1.59E-06,0.184,0.936,182.217,3,Marathi
Vakratunda Mahakay,Sanjeevani Bhelande,Divine Mornings,Sanjeevani Bhelande,31-03-2018,2018,1,1,131249,131.249,2.187483333,FALSE,20,"mantra,marathi devotional,marathi traditional",0.292,0.165,0,-11.843,1,0.0364,0.805,3.86E-06,0.0848,0.249,47.196,3,Marathi
Omkar Swarupa,Suresh Wadkar,Lagoniya Paya (Marathi Bhaktigeet),Suresh Wadkar,01-01-1995,1995,1,1,439536,439.536,7.3256,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.451,0.496,1,-11.135,1,0.0507,0.852,0.000182,0.36,0.358,138.092,3,Marathi
Jai Gananayak - Shlok,Lata Mangeshkar,Ganpati Aarti Ashtavinayak Geete,Various Artists,27-02-2000,2000,1,7,53000,53,0.883333333,FALSE,30,"classic bollywood,desi pop,filmi",0,0.536,1,-4.577,1,0,0.904,0,0.381,0,0,0,Marathi
Avaghe Garje Pandharpur,Suresh Wadkar,Suresh Wadkar - Marathi Devotional Hits,Suresh Wadkar,10-05-2018,2018,1,1,314960,314.96,5.249333333,FALSE,31,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.697,0.667,2,-6.805,0,0.043,0.0873,0,0.242,0.956,99.957,4,Marathi
Utha Utha Ho Sakalik,"Ravindra Sathe, Uttara Kelkar",Ganpati Aarti Ashtavinayak Geete,Various Artists,27-02-2000,2000,1,5,191466,191.466,3.1911,FALSE,35,"mantra,marathi traditional",0.585,0.598,9,-2.98,1,0.0341,0.365,0,0.352,0.556,131.448,3,Marathi
Aai Ambe Jagdambe,Adarsh Shinde,Farzand,"Kedar Divekar, Amit Raj",16-05-2018,2018,1,1,259716,259.716,4.3286,FALSE,34,marathi pop,0.674,0.715,4,-7.842,0,0.0852,0.244,0.000303,0.0716,0.451,127.98,4,Marathi
Lallati Bhandar,"Ajay-Atul, Ajay Gogavale",Jogwa (Original Motion Picture Soundtrack),Ajay-Atul,03-08-2013,2013,1,2,301493,301.493,5.024883333,FALSE,47,"desi hip hop,desi pop,filmi,modern bollywood,desi pop,filmi,modern bollywood",0.748,0.65,6,-10.946,0,0.133,0.143,0.000627,0.0898,0.797,129.978,4,Marathi
Sur Niragas Ho,"Shankar Mahadevan, Anandi Joshi",Katyar Kaljat Ghusli (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy, Jitendra Abhisheki",09-07-2015,2015,1,1,336947,336.947,5.615783333,FALSE,46,"desi hip hop,desi pop,filmi,modern bollywood,marathi pop",0.447,0.495,9,-9.766,1,0.0329,0.712,0,0.386,0.404,99.942,4,Marathi
Man Mandira,Shankar Mahadevan,Katyar Kaljat Ghusli (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy, Jitendra Abhisheki",09-07-2015,2015,1,5,279572,279.572,4.659533333,FALSE,44,"desi hip hop,desi pop,filmi,modern bollywood",0.478,0.594,4,-9.752,1,0.0413,0.471,0,0.0718,0.536,107.636,4,Marathi
Mauli Mauli,Ajay Gogavale,Lai Bhari (Original Motion Picture Soundtrack),Ajay-Atul,10-06-2014,2014,1,1,305805,305.805,5.09675,FALSE,47,"desi pop,filmi,modern bollywood",0.387,0.752,1,-5.048,1,0.0453,0.169,1.77E-06,0.111,0.183,69.842,4,Marathi
Gajanana Shree Ganraya,Sanjeevani Bhelande,Ganpati Aarti Ashtavinayak Geete,Various Artists,27-02-2000,2000,1,4,183440,183.44,3.057333333,FALSE,34,"mantra,marathi devotional,marathi traditional",0.533,0.858,3,-2.017,0,0.0786,0.713,0,0.394,0.894,92.222,4,Marathi
Dharila Pandharicha Chor,"Mahesh Hiremath, Shubhangi Joshi",Vitthal Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,7,215823,215.823,3.59705,FALSE,0,"marathi devotional,marathi devotional",0.49,0.611,5,-8.655,0,0.0877,0.565,0,0.0843,0.827,94.827,4,Marathi
Keshava Madhava,"Mahesh Hiremath, Shubhangi Joshi",Vitthal Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,8,198844,198.844,3.314066667,FALSE,0,"marathi devotional,marathi devotional",0.71,0.481,6,-9.106,1,0.186,0.655,3.79E-05,0.038,0.928,106.391,4,Marathi
Sundar Te Dhyan,"Mahesh Hiremath, Shubhangi Joshi",Vitthal Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,24,190563,190.563,3.17605,FALSE,0,"marathi devotional,marathi devotional",0.544,0.555,6,-5.693,0,0.0317,0.692,0,0.088,0.372,105.001,4,Marathi
Taal Bole Chipalila,"Mahesh Hiremath, Shubhangi Joshi",Vitthal Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,22,220421,220.421,3.673683333,FALSE,0,"marathi devotional,marathi devotional",0.711,0.633,0,-6.008,1,0.0282,0.134,0,0.119,0.634,93.26,4,Marathi
Gela Hari Kunya Gava,"Mahesh Hiremath, Shubhangi Joshi",Vitthal Bhakti Geete,"Mahesh Hiremath, Shubhangi Joshi",28-01-2019,2019,1,26,148323,148.323,2.47205,FALSE,0,"marathi devotional,marathi devotional",0.778,0.769,5,-5.999,1,0.0511,0.202,0.00378,0.106,0.975,92.671,4,Marathi
Yuge Atthavis,Ketan Patwardhan,Super Hit Marathi Vitthal Songs,"Ketan Patwardhan, Sanjeevani Bhelande, Prathamesh Laghate",01-06-2018,2018,1,1,157261,157.261,2.621016667,FALSE,41,"gujarati garba,mantra,marathi devotional",0.686,0.381,5,-10.629,1,0.0415,0.0632,0,0.0776,0.682,109.999,3,Marathi
Jay Jay Ram Krishna Hari,Salil Kulkarni,Vitthal! Vitthal!!,Salil Kulkarni,01-01-2003,2003,1,1,257880,257.88,4.298,FALSE,21,"marathi pop,marathi traditional",0.396,0.559,2,-8.063,1,0.0636,0.486,0,0.0621,0.448,92.552,4,Marathi
Pasaaydaan,Ajit Kadkade,Chhand Vitthalacha,Ajit Kadkade,16-11-1990,1990,1,10,214700,214.7,3.578333333,FALSE,17,"marathi devotional,marathi traditional",0.305,0.253,11,-14.752,1,0.0381,0.145,0,0.159,0.363,88.974,4,Marathi
Maze Maaher Pandhari - Pandit Bhimsen Joshi,Bhimsen Joshi,Abhanga Vani,Various Artists,08-04-1960,1960,1,12,422000,422,7.033333333,FALSE,25,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.447,0.418,1,-15.082,1,0.0427,0.848,2.12E-05,0.0645,0.706,112.24,4,Marathi
Sanwale Sundar Roop,Bhimsen Joshi,Abhanga Vani,Various Artists,08-04-1960,1960,1,7,356373,356.373,5.93955,FALSE,11,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.485,0.468,2,-12.266,0,0.0268,0.47,0,0.275,0.611,84.429,4,Marathi
Namacha Gajar Gajar Bhimateer,Bhimsen Joshi,Abhanga Vani,Various Artists,08-04-1960,1960,1,10,388466,388.466,6.474433333,FALSE,21,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.225,0.459,10,-13.01,1,0.0354,0.973,0.0383,0.388,0.432,72.628,4,Marathi
Vithalayachaya Payi Veet Zali Bhagyavant,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,1,182280,182.28,3.038,FALSE,29,marathi devotional,0.397,0.527,8,-11.093,0,0.0408,0.853,0.000695,0.107,0.771,136.409,4,Marathi
Chandra Bhagechya Tiri,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,2,197280,197.28,3.288,FALSE,31,marathi devotional,0.42,0.56,0,-10.64,0,0.0505,0.838,0,0.824,0.907,146.948,4,Marathi
Jaise Jayache Karm,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,3,193746,193.746,3.2291,FALSE,33,marathi devotional,0.387,0.482,0,-10.801,0,0.0375,0.945,0,0.55,0.789,133.079,4,Marathi
Paule Chalti Pandharichi Vaat,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,5,146840,146.84,2.447333333,FALSE,30,marathi devotional,0.551,0.549,2,-11.162,0,0.0507,0.956,0.116,0.133,0.966,89.59,4,Marathi
Naam Tujhe Gheta Deva Hoi Samadhan,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,6,196626,196.626,3.2771,FALSE,32,marathi devotional,0.425,0.473,1,-10.849,0,0.0345,0.804,0,0.271,0.805,137.951,4,Marathi
Magto Mee Pandurang,Prahlad Shinde,Paule Chalati Pandharichi Vaat,"Prahlad Shinde, Datta Patil, Anant Patil",06-01-1997,1997,1,4,144146,144.146,2.402433333,FALSE,29,marathi devotional,0.51,0.375,5,-11.235,1,0.0305,0.919,0,0.155,0.735,72.796,4,Marathi
Pandharichi Vaari,Bhimsen Joshi,Pandharichi Vaari,Various Artists,31-12-1985,1985,1,3,473080,473.08,7.884666667,FALSE,22,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.352,0.438,1,-10.908,1,0.0345,0.499,0,0.364,0.589,82.041,4,Marathi
Mazi Pandhari Chi Maay,Ajay Gogavale,Mauli,Ajay-Atul,14-07-2020,2020,1,1,436473,436.473,7.27455,FALSE,40,"desi pop,filmi,modern bollywood",0.381,0.364,8,-15.154,1,0.0413,0.47,0.00098,0.31,0.238,132.12,4,Marathi
Raghupati Raghav Raja Ram Original,Kavita Raam,Ram Bhajan - Raghupati Raghav Raja Ram Original,Kavita Raam,28-01-2021,2021,1,1,251997,251.997,4.19995,FALSE,24,Unknown,0.66,0.586,2,-4.789,1,0.0272,0.392,0,0.102,0.542,79.982,4,Marathi
SUNDAR TE DHYAN,Lata Mangeshkar,ABHANG TUKAYACHE - LATA MANGESHKAR,Lata Mangeshkar,01-01-2011,2011,1,1,254893,254.893,4.248216667,FALSE,0,"classic bollywood,desi pop,filmi",0.366,0.508,6,-10.014,0,0.0346,0.768,0,0.248,0.407,105.582,4,Marathi
DEV MAZA VITHU SAWALA,Suman Kalyanpur,UTHI UTHI GOPALA,Various Artists,31-12-1970,1970,1,9,199986,199.986,3.3331,FALSE,0,"classic bollywood,filmi,ghazal",0.413,0.217,2,-17.323,0,0.0489,0.995,0.899,0.123,0.445,133.988,5,Marathi
UTHI UTHI GOPALA,"Kumar Gandharva, Chorus",UTHI UTHI GOPALA,Various Artists,31-12-1970,1970,1,1,384200,384.2,6.403333333,FALSE,0,"bhajan,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,vintage broadway",0.551,0.285,5,-15.018,1,0.0308,0.992,0.00343,0.145,0.504,93.36,4,Marathi
Amrutahuni God Naam Tuze Deva,Manik Varma,Amrutahuni God Bhakti Natya Geete,Various Artists,08-04-2001,2001,1,1,241613,241.613,4.026883333,FALSE,16,"hindustani vocal,indian classical,khayal,marathi traditional",0.437,0.245,9,-16.225,0,0.311,0.987,0.342,0.306,0.857,76.886,4,Marathi
Amrutahuni God,Manik Varma,Bhaktigeet,Manik Varma,12-12-2012,2012,1,3,319373,319.373,5.322883333,FALSE,33,"hindustani vocal,indian classical,khayal,marathi traditional",0.387,0.449,2,-7.792,0,0.0334,0.955,0.000191,0.387,0.533,133.927,4,Marathi
Akashi Zep Ghe Re Pakhara,Sudhir Phadke,Aaram Haram Aahe,"Sudhir Phadke, G.D. Madgulkar, Jagdish Khebudkar",31-12-1976,1976,1,3,371746,371.746,6.195766667,FALSE,29,"filmi,marathi traditional",0.545,0.366,7,-15.133,1,0.0409,0.982,0.849,0.279,0.693,98.552,4,Marathi
Vithala Tu Veda Kumbhar,Sudhir Phadke,Prapanch,"Sudhir Phadke, G.D. Madgulkar",31-12-1961,1961,1,6,79973,79.973,1.332883333,FALSE,30,"filmi,marathi traditional",0.452,0.475,7,-9.983,1,0.065,0.923,0.00182,0.669,0.676,91.316,1,Marathi
Sawalya Vithala,Suman Kalyanpur,Sadabahar Sangeetkar - Dasharath Pujari,Dashrath Pujari,31-12-2012,2012,1,11,201280,201.28,3.354666667,FALSE,23,"classic bollywood,filmi,ghazal",0.418,0.142,1,-15.23,1,0.0398,0.995,0.199,0.121,0.462,128.429,4,Marathi
Dev Devharyat Nahi,Sudhir Phadke,Zala Mahar Pandharinath,"Sudhir Phadke, G.D. Madgulkar",31-12-1970,1970,1,3,213680,213.68,3.561333333,FALSE,29,"filmi,marathi traditional",0.448,0.456,2,-12.484,1,0.0363,0.834,2.14E-06,0.336,0.762,102.937,4,Marathi
Manavteche Mandir Maze,Sudhir Phadke,Te Majhe Ghar,"Sudhir Phadke, Ravindra Bhat",31-12-1962,1962,1,1,203426,203.426,3.390433333,FALSE,21,"filmi,marathi traditional",0.538,0.459,4,-9.694,1,0.0354,0.962,0.0473,0.119,0.666,99.481,4,Marathi
Mala He Dattaguru Disale,Asha Bhosle,Amhi Jato Amuchya Gava,"Sudhir Phadke, Jagdish Khebudkar, Vandana Vitankar",31-03-1995,1995,1,5,189746,189.746,3.162433333,FALSE,27,"chutney,classic bollywood,desi pop,filmi,sufi",0.491,0.393,5,-12.493,1,0.0763,0.992,0.492,0.251,0.768,126.38,3,Marathi
Vithoo Mauli Tu,"Sudhir Phadke, Suresh Wadkar, Jaywant Kulkarni",Are Sansar Sansar,Various Artists,31-12-1981,1981,1,2,315186,315.186,5.2531,FALSE,31,"filmi,marathi traditional,bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,marathi traditional",0.331,0.317,8,-17.211,1,0.0348,0.875,0.000314,0.103,0.703,86.316,4,Marathi
Kanda Raja Pandharicha,Sudhir Phadke,Jhala Mahar Pandrinath,"Sudhir Phadke, G.D. Madgulkar",31-12-1970,1970,1,1,212813,212.813,3.546883333,FALSE,27,"filmi,marathi traditional",0.491,0.479,1,-14.602,0,0.0676,0.971,0.000655,0.393,0.8,103.543,4,Marathi
Ganpati Atharvashirsham,"Shankar Mahadevan, Kedar Pandit","Ganpati Songs, Vol. 3",Various Artists,25-07-2018,2018,1,5,458202,458.202,7.6367,FALSE,28,"desi hip hop,desi pop,filmi,modern bollywood,hindustani instrumental,indian classical",0.675,0.438,8,-8.577,1,0.0401,0.894,0,0.0778,0.555,89.923,4,Marathi
Morya Morya,Ajay,Uladhaal,Ajay,01-08-2008,2008,1,1,377173,377.173,6.286216667,FALSE,33,marathi pop,0.459,0.811,0,-9.823,1,0.114,0.0751,0.000151,0.328,0.0793,72.48,4,Marathi
Shree Ganeshay Dheemahi,Ajay-Atul,Ganesha Symphonic Chants Experience,Ajay-Atul,2001,2001,1,3,407706,407.706,6.7951,FALSE,45,"desi hip hop,desi pop,filmi,modern bollywood",0.61,0.293,6,-15.063,0,0.0331,0.728,0,0.102,0.512,139.832,4,Marathi
Ghalin Lotangan,"Vighnesh Ghanapaathi, Gurumurthi Bhat, Shridhara Bhat Vedadhara",Marathi Ganesh Bhajans,Various Artists,07-03-2018,2018,1,3,67732,67.732,1.128866667,FALSE,18,"bhajan,mantra,marathi devotional",0.512,0.612,3,-9.663,1,0.0586,0.000788,0.00614,0.263,0.169,140.645,4,Marathi
Mangalmurti Aarti,Ketaki Bhave Joshi,Mangalmurti Aarti,Ketaki Bhave Joshi,31-07-2015,2015,1,1,129900,129.9,2.165,FALSE,16,"mantra,marathi devotional",0.664,0.45,8,-11.465,1,0.0478,0.752,0,0.072,0.619,174.893,3,Marathi
Shri Ganesh Chalisa,Rakesh Kala,"Chalisa Sangrah, Vol. 1",Rakesh Kala,21-06-2014,2014,1,1,513200,513.2,8.553333333,FALSE,19,mantra,0.67,0.756,6,-6.664,0,0.0898,0.365,0,0.142,0.826,97.969,4,Marathi
Ganraj Rangee Nachto,Suchitra Bhagwat,Ganpati Aarti Ashtavinayak Geete,Various Artists,27-02-2000,2000,1,3,208840,208.84,3.480666667,FALSE,28,marathi devotional,0.616,0.851,8,-3.127,1,0.0697,0.621,1.05E-06,0.345,0.815,96.298,4,Marathi
Vitthal Aawadi Prembhav,Suresh Wadkar,Omkar Swarupa (Abhang),Suresh Wadkar,24-12-1986,1986,1,4,313733,313.733,5.228883333,FALSE,36,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.464,0.525,1,-11.487,0,0.0315,0.349,0,0.132,0.785,93.161,4,Marathi
Avagha Anandi Anand,Bhimsen Joshi,Shraddhanjali,Bhimsen Joshi,02-02-2011,2011,1,2,340192,340.192,5.669866667,FALSE,0,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.499,0.561,2,-11.817,1,0.0388,0.883,0.00289,0.0944,0.627,115.336,4,Marathi
Tuj Magto Mi Aata,"Chandrashekhar Gadgil, Suchitra Bhagwat, Jyotsna Ganpule, Madhav Bhagwat, Shekhar Kumbhojkar, Amruta Khadilkar, Suryakant Shinde",Ashtavinayak,Various Artists,02-08-2001,2001,1,16,217260,217.26,3.621,FALSE,24,"marathi devotional,marathi devotional,marathi devotional",0.398,0.573,6,-6.253,0,0.0331,0.813,0,0.314,0.702,172.822,4,Marathi
Devachiye Dwari,Ajit Kadkade,Devachiye Dwari (Paramparik Abhang),Ajit Kadkade,23-11-1985,1985,1,1,455758,455.758,7.595966667,FALSE,25,"marathi devotional,marathi traditional",0.417,0.504,2,-9.574,1,0.0532,0.334,0,0.293,0.586,120.696,4,Marathi
Vakratunda Mahakaya - Ganesh Mantra,Sanjeevani Bhelande,Most Popular Devotional Songs,"Sanjeevani Bhelande, Ketan Patwardhan, Rajalakshmee Sanjay",29-12-2014,2014,1,15,131250,131.25,2.1875,FALSE,15,"mantra,marathi devotional,marathi traditional",0.424,0.166,7,-11.846,1,0.0297,0.798,4.75E-06,0.085,0.276,81.377,5,Marathi
Digambara Digambara,Ketan Patwardhan,Datta Uthsva,"Ketan Patwardhan, Sanjeevani Bhelande",06-09-2019,2019,1,2,293955,293.955,4.89925,FALSE,32,"gujarati garba,mantra,marathi devotional",0.698,0.397,9,-11.127,1,0.0567,0.123,0.000117,0.102,0.429,84.941,4,Marathi
Shri Shivji Aarti,Swapnil Bandodkar,Shiva,"Swapnil Bandodkar, Foram Desai, Suresh Wadkar",2014,2014,1,6,324427,324.427,5.407116667,FALSE,16,marathi pop,0.605,0.484,9,-11.621,0,0.0512,0.361,0,0.324,0.903,97.484,3,Marathi
Sai Baba Bolo,"Vipin Sachdeva, Sadhana Sargam","Bhajan from India, Vol. 5","Vipin Sachdeva, Sadhana Sargam",16-07-2016,2016,1,1,441259,441.259,7.354316667,FALSE,0,"bhajan,classic bollywood,filmi,modern bollywood,tamil pop",0.46,0.75,1,-5.133,1,0.0475,0.743,1.59E-06,0.23,0.511,142.871,4,Marathi
Govind Bolo Hari Gopal Bolo,Kishore Manraja,Radhey Govind (Shree Krishna Bhajans),Kishore Manraja,10-07-2014,2014,1,1,343745,343.745,5.729083333,FALSE,42,"gujarati garba,mantra",0.401,0.651,3,-8.292,1,0.0609,0.76,1.97E-05,0.0473,0.496,84.439,4,Marathi
Sainath Tere,Babul Supriyo,"Jago Mohan Pyare, Vol. 4","Babul Supriyo, Sadhana Sargam",17-06-2016,2016,1,5,266247,266.247,4.43745,FALSE,0,"classic bollywood,filmi,ghazal,modern bollywood",0.597,0.777,5,-4.941,1,0.107,0.636,0,0.0776,0.66,91.527,4,Marathi
Shirdi Wale Sai Baba,Vipin Sachdeva,"Shirdi Wale Sai Baba, Vol. 1",Various Artists,16-08-2016,2016,1,1,359435,359.435,5.990583333,FALSE,39,bhajan,0.613,0.699,7,-10.48,1,0.0538,0.289,0,0.665,0.803,95.491,4,Marathi
Tune Mujhe Bulya,"Lata Mangeshkar, Narendra Chanchal, Mohammed Rafi","Navratri Special, Vol. 1 (Hindi Songs)",Various Artists,2011,2011,1,3,414145,414.145,6.902416667,FALSE,0,"classic bollywood,desi pop,filmi,bhajan,classic bollywood,filmi,classic bollywood,classic tollywood,desi pop,filmi,sufi",0.547,0.754,0,-5.95,0,0.0413,0.369,0,0.0889,0.715,169.999,4,Marathi
Khel Mandiyela,Ajit Kadkade,Anandache Dohi,Ajit Kadkade,14-06-2003,2003,1,3,305160,305.16,5.086,FALSE,28,"marathi devotional,marathi traditional",0.711,0.535,10,-11.754,1,0.051,0.283,0,0.0961,0.822,109.918,4,Marathi
Ghar Mein Padharo Gajananji (With Jhankar Beats),Sapna Awasthi,Banni Ko Banna Pyara Lage (With Jhankar Beats),"Sapna Awasthi, Arun Bakshi",1994,1994,1,1,289453,289.453,4.824216667,FALSE,29,bhajan,0.593,0.495,1,-10.543,1,0.0455,0.509,0,0.192,0.943,84.279,4,Marathi
Babam Babam Bam Lahiri,Mahendra Kapoor,"Mere Bhagwan Sri Shiva, Vol. 3",Various Artists,09-11-2017,2017,1,2,333087,333.087,5.55145,FALSE,6,"classic bollywood,filmi,ghazal",0.389,0.782,9,-5.341,1,0.0564,0.749,0,0.225,0.587,87.293,4,Marathi
Om Jai Shiv Omkara,Sanjiv W.,Aarti Sangrah Vol 1,Various Artists,01-04-2010,2010,1,6,336901,336.901,5.615016667,FALSE,11,Unknown,0.537,0.857,8,-7.48,0,0.061,0.564,0.000158,0.307,0.917,96.774,3,Marathi
Aarti,Anuradha Paudwal,Shree Samarth Akhand Naamsimran,Anuradha Paudwal,15-06-1998,1998,1,3,188813,188.813,3.146883333,FALSE,19,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.782,0.641,3,-11.212,1,0.0399,0.633,0,0.141,0.971,103.327,4,Marathi
Mantra Pushpanjali,Suman Kalyanpur,Omkar Pradhan Roop Ganeshache,Suman Kalyanpur,02-08-1999,1999,1,9,132257,132.257,2.204283333,FALSE,0,"classic bollywood,filmi,ghazal",0.286,0.455,7,-9.254,1,0.0408,0.866,0,0.145,0.199,80.158,4,Marathi
Shri Swami Samarth Jai Jai Swami,Ajit Kadkade,Shri Swami Samarth Tarakmantra,Ajit Kadkade,25-03-2003,2003,1,4,404408,404.408,6.740133333,FALSE,40,"marathi devotional,marathi traditional",0.734,0.671,5,-8.179,0,0.0479,0.413,0,0.0939,0.965,92.045,4,Marathi
